"","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"BRA_LL1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.403661256321979,-0.591494577869829,-0.0825006021480001,0.276412911244533,0.35806643249439,-0.158057193374676,-0.588637477717113,-0.316323461449259,-0.0838032108995168,0.435820303685671,-0.272184654487168,-0.734428977127939,0.105521222171197,0.0795400256726477,0.0700448397999358,-0.742444733648835,-0.1194067567515,0.443749359648039,0.690491636390738,0.279445803030152,-0.141659550705551,0.110403321112733,0.427102971906409,-0.382907439471029,0.225990199999269,0.786597860397769,0.712820646227978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BRA_LL2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.373782941162136,0.018580883680735,0.400806978642351,-0.0150457409162554,0.0140666746930776,0.118319455204423,-0.0716105356636629,-0.105463782542698,NA,NA,NA
"SPA_LL1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.205941094202641,-0.0180797063023039,-0.00272499624120304,-0.0956987706155514,-0.23003747281798,-0.0863129987230709,0.0768963838727226,0.0369015758034124,-0.0147852841849394,-0.0186908460199389,0.00912605451393045,0.188151909100251,0.0753929756555225,0.0238208794480546,-0.122727571430191,-0.175543020662948,0.0085662556788888,-0.000416752031579648,-0.035335681571989,-0.0338158760890392,0.0411189904464448,0.0140506374853144,-0.0069115373228632,0.032301917839515,0.00385468214811269,0.00722212155567448,0.0742215426674608
"JPN_LL1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.961890558222296,0.50484383514571,0.315557906128959,0.301009760226459,0.443885584121792,0.151361814116282,0.231407514246746,0.119373066754756,0.120941694709465,-0.0843745484317261,-0.425039497084049,-0.604059135791532,-0.379655615046102,-0.548786818076345,-0.515435770137187,-0.736369202221813,-0.187629835900309,0.0947040253262665,0.0189621946228782,0.117812883990784,0.0326992555556109,-0.138193787379718,0.100989417199053,0.00788186170602842,-0.00688453843820648,-0.01980437664705
"URU_LL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.420559433271132,-0.0363292646959601,0.346468500512644,0.147365913743611,0.140557198172968,0.174524393432603,0.070143893152717,-0.318942596232799,-0.248875274581574,-0.314595799503973,-0.801136781241093,0.105992866959878,NA,NA,NA
"SA_LL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.342947921184938,0.287440779743179,0.0446997384078314,0.121463396176466,-0.0436820679567855,-0.111751503383304,0.000878410692377152,-0.216997172256938,-0.306289155789605,-0.0288307449759486,-0.12869351297513,-0.0375099154442466
