"","BtoBmsy","FtoFmsy"
"1",0.850359897743564,0.82083395719277
"2",1.00165821652926,0.739937929760289
"3",0.775804962186174,0.977112426169536
"4",0.719912126153655,1.05548084952666
"5",0.697544898407988,1.0438529544622
"6",0.637675138911384,1.06045493168932
"7",0.816809609899975,0.922870574512026
"8",0.785687189488743,0.91676458180289
"9",0.674974971129273,0.99886621846571
"10",0.789749448155824,0.859030766093722
"11",0.692929692073979,0.977927780410795
"12",0.735110035481567,0.986446028148551
"13",0.734512404790514,1.00303929477669
"14",0.715582553543649,0.999477575676774
"15",0.898892225306102,0.849589174197489
"16",0.863138257859627,0.854575594220127
"17",0.606129162192683,1.19799068693021
"18",0.845265534881177,0.866786069468935
"19",0.916328514098062,0.850657126497738
"20",0.591316067273192,1.19597586025536
"21",0.688984546327482,1.0642919606865
"22",0.705644321950991,0.998119425528418
"23",0.958479791123142,0.76999536832772
"24",0.775727794148279,0.903035020410884
"25",0.63609930540756,1.12654183104902
"26",0.719091967604065,1.04770449722178
"27",0.723066328790464,1.02578424286248
"28",0.718572073929679,1.00711419102341
"29",0.803801090030412,0.921664747269921
"30",0.698735982592262,1.09416819212775
"31",0.790457646411131,0.84500972605236
"32",0.801674030410829,0.894162154994619
"33",0.704183699602237,1.04409703623646
"34",0.930119450137105,0.793826457730717
"35",0.481022263683814,1.60062856814595
"36",0.711012158085751,1.02315293203107
"37",0.563134830145606,1.38497752268356
"38",0.586605072663019,1.25674061103007
"39",0.822955156454875,0.887781358395305
"40",0.933793372221404,0.775131086653025
"41",0.722374246523005,1.02097116992022
"42",0.686778584616586,1.07362774639696
"43",0.972750059597689,0.73623426524737
"44",0.665654397556774,1.10111673043633
"45",0.588740327439519,1.14420884560763
"46",0.834233113056054,0.903124119284818
"47",0.673779703733689,1.0763035622112
"48",0.674969597579846,1.09085468488103
"49",0.644471052103277,1.0828234384503
"50",0.863570761183342,0.836624498884472
"51",0.557765729099932,1.19569378947866
"52",0.663457815971889,1.27559367282234
"53",0.735425700118996,1.00394345971578
"54",0.637934710623028,1.1047896259181
"55",0.693023215721137,1.04378972244045
"56",0.723011023499426,1.02967740774138
"57",0.794363099523447,0.884664573322739
"58",0.776967087741884,0.885658310214805
"59",0.55145203027119,1.33284632348786
"60",0.780497575162132,0.932207124489867
"61",0.722083613455867,1.0054758781462
"62",0.781315098885182,0.856925175432395
"63",0.899718164661984,0.820019804032693
"64",0.854559010131457,0.824589041031441
"65",0.729819784431319,0.982698782198289
"66",0.773528306128487,0.94448146121683
"67",0.816840781987145,0.867587238985039
"68",0.655677657243806,1.10870932192308
"69",0.69402149227198,1.04359853172287
"70",0.697549482733784,1.00761589285469
"71",0.606179447520863,1.20438808573448
"72",0.622805252902084,1.12774237266403
"73",0.675599360740365,1.12543376266556
"74",0.702951078432639,0.936549250157352
"75",0.791991147872115,0.935088057426939
"76",0.793976570437517,0.945431627718256
"77",0.777548191506924,1.01576688856077
"78",1.01784032478386,0.742241738650144
"79",0.804188636271852,0.882356582977041
"80",0.775994265089596,0.962604514906957
"81",0.837579372099043,0.910340536499045
"82",0.719837354121103,1.01187445916219
"83",0.930384743808035,0.807595854201862
"84",0.966546981302209,0.790187416763315
"85",0.736957172688124,0.983192902810846
"86",0.681475058380629,1.15086352512838
"87",0.789113552595205,0.883632405033045
"88",0.642703845797053,1.10613838233406
"89",0.606084978597933,1.19269291180248
"90",0.911665544666093,0.770949565802279
"91",0.866446290044651,0.83913378260156
"92",0.955643994131081,0.781539667536651
"93",0.703746022976916,1.06640752818176
"94",0.608570964131174,1.19595788982696
"95",0.864305576815942,0.882872666215135
"96",0.69354518041087,1.08932001299954
"97",0.886729706446214,0.795598913952534
"98",0.688882804282156,1.03794149276897
"99",0.683539882140396,1.01798772649916
"100",0.544615966150281,1.25057564633775
"101",0.698445252608745,1.00227065526495
"102",0.615816459677378,1.17108427990411
"103",0.943892710803901,0.752520987822466
"104",0.710197966973144,1.08178152870684
"105",0.686105151541159,1.08954656973781
"106",0.879443103854281,0.821763142842103
"107",0.754062952319024,0.908567430489104
"108",0.590124110777251,1.22261355151116
"109",0.652555856958588,1.0736388459721
"110",0.750387633370645,0.990388672978542
"111",0.65863519288723,1.09087313657316
"112",0.6758514817203,1.11511575080693
"113",0.808844468749398,0.895573882821221
"114",0.612657545071226,1.10674862926015
"115",0.778551802118079,0.882227551810762
"116",0.67580982080439,1.09536985351589
